_id,Language,Box_office,Country,Rated,Poster,Awards,Director,Released,Writer,imdbVotes,Runtime,Response,imdbRating,Title,Genre,Actors,Type,Metascore
56fb91c071a0650358ae5500,English,"42,200,000",USA,PG,tt0085750.jpg,5 nominations.,Joe Alves,22 Jul 1983,Peter Benchley (suggested by the novel \,"27,092",99 min,True,3.5,Jaws 3-D,Horror,"Dennis Quaid, Bess Armstrong, Simon MacCorkindale, Louis Gossett Jr.",movie,N/A
56fb91c071a0650358ae5501,English,"42,300,000",USA,R,tt0085255.jpg,Nominated for 1 Oscar. Another 1 win & 2 nominations.,John Badham,13 May 1983,"Dan O'Bannon, Don Jakoby","12,083",109 min,True,6.3,Blue Thunder,"Action, Crime, Drama","Roy Scheider, Warren Oates, Candy Clark, Daniel Stern",movie,N/A
56fb91c071a0650358ae5502,English,"30,400,000","UK, USA",PG,tt0086619.jpg,Won 1 Oscar. Another 5 wins & 14 nominations.,Barbra Streisand,06 Jan 1984,"Jack Rosenthal (screenplay), Barbra Streisand (screenplay), Isaac Bashevis Singer (story)","9,215",132 min,True,6.6,Yentl,"Drama, Musical, Romance","Barbra Streisand, Mandy Patinkin, Amy Irving, Nehemiah Persoff",movie,N/A
56fb91c071a0650358ae5503,English,"35,600,000",USA,R,tt0086312.jpg,Nominated for 5 Oscars. Another 2 wins & 13 nominations.,Mike Nichols,27 Jan 1984,"Nora Ephron, Alice Arlen","13,505",131 min,True,7.2,Silkwood,"Biography, Drama, History","Meryl Streep, Kurt Russell, Cher, Craig T. Nelson",movie,64
56fb91c071a0650358ae5504,English,"32,000,000",USA,R,tt0086154.jpg,2 nominations.,Richard Franklin,03 Jun 1983,"Tom Holland, Robert Bloch (characters)","16,390",113 min,True,6.4,Psycho II,"Crime, Horror, Mystery","Anthony Perkins, Vera Miles, Meg Tilly, Robert Loggia",movie,N/A
56fb91c071a0650358ae5505,English,,"Canada, USA",R,tt0086129.jpg,1 nomination.,Bob Clark,24 Jun 1983,"Roger Swaybill, Alan Ormsby, Bob Clark","8,389",98 min,True,4.9,Porky's II: The Next Day,Comedy,"Dan Monahan, Wyatt Knight, Mark Herrier, Roger Wilson",movie,N/A
56fb91c071a0650358ae5506,English,,USA,R,tt0086508.jpg,N/A,Ted Kotcheff,16 Dec 1983,Joe Gayton,"6,814",105 min,True,6.4,Uncommon Valor,"Action, Drama, Thriller","Gene Hackman, Robert Stack, Fred Ward, Reb Brown",movie,38
56fb91c071a0650358ae5507,"English, Inuktitut",,USA,PG,tt0086005.jpg,Nominated for 1 Oscar. Another 4 wins & 2 nominations.,Carroll Ballard,27 Jan 1984,"Farley Mowat (based on the book by), Curtis Hanson (screenplay), Sam Hamm (screenplay), Richard Kletter (screenplay), Charles Martin Smith (narration written by), Eugene Corr (narration written by), Christina Luescher (narration written by)","6,092",105 min,True,7.6,Never Cry Wolf,"Adventure, Drama","Charles Martin Smith, Brian Dennehy, Zachary Ittimangnaq, Samson Jorah",movie,N/A
56fb91c071a0650358ae5508,"English, French, German, Vietnamese","29,500,000",USA,PG,tt0086491.jpg,1 win & 8 nominations.,"Joe Dante, John Landis, George Miller, Steven Spielberg",24 Jun 1983,"Rod Serling (television series The Twilight Zone), John Landis (prologue), John Landis (segment), George Clayton Johnson (screenplay), Richard Matheson (segment), Melissa Mathison (segment), Jerome Bixby (story), Richard Matheson (segment), Richard Matheson (short story \","24,852",101 min,True,6.5,Twilight Zone: The Movie,"Horror, Sci-Fi","Dan Aykroyd, Albert Brooks, Vic Morrow, Doug McGrath",movie,38
56fb91c071a0650358ae5509,English,,USA,R,tt0085470.jpg,N/A,James Signorelli,19 Aug 1983,"Rodney Dangerfield, Michael Endler, P.J. O'Rourke, Dennis Blair","5,592",95 min,True,6.3,Easy Money,Comedy,"Rodney Dangerfield, Joe Pesci, Geraldine Fitzgerald, Candice Azzara",movie,N/A
56fb91c071a0650358ae550a,"English, German","28,400,000","USA, Yugoslavia, Hong Kong",PG,tt0085678.jpg,2 nominations.,Brian G. Hutton,18 Mar 1983,"Jon Cleary (novel), Sandra Weintraub (screenplay), S. Lee Pogostin (screenplay)","3,725",105 min,True,6.0,High Road to China,"Adventure, Drama, Romance","Tom Selleck, Bess Armstrong, Jack Weston, Wilford Brimley",movie,N/A
56fb91c071a0650358ae550b,English,"25,600,000","USA, France",PG-13,tt0086066.jpg,1 win & 3 nominations.,Francis Ford Coppola,25 Mar 1983,"Kathleen Rowell (screenplay), S.E. Hinton (novel)","55,889",91 min,True,7.2,The Outsiders,"Crime, Drama","C. Thomas Howell, Matt Dillon, Ralph Macchio, Patrick Swayze",movie,38
56fb91c071a0650358ae550c,English,,USA,R,tt0086352.jpg,N/A,Sean S. Cunningham,25 Mar 1983,David Smilow,"1,633",102 min,True,4.7,Spring Break,"Comedy, Romance","David Knell, Perry Lang, Paul Land, Steve Bassett",movie,N/A
56fb91c071a0650358ae550d,English,,USA,PG,tt0086494.jpg,6 nominations.,John Herzfeld,16 Dec 1983,John Herzfeld,"3,008",88 min,True,4.6,Two of a Kind,"Comedy, Fantasy, Romance","John Travolta, Olivia Newton-John, Charles Durning, Oliver Reed",movie,5
56fb91c071a0650358ae550e,English,"22,587,000",USA,R,tt0085980.jpg,N/A,George Bowers,22 Apr 1983,Joe Roberts,"2,146",97 min,True,5.1,My Tutor,Comedy,"Caren Kaye, Matt Lattanzi, Kevin McCarthy, Clark Brandon",movie,N/A
56fb91c071a0650358ae550f,English,,USA,R,tt0085346.jpg,N/A,Lewis John Carlino,22 Jul 1983,"Jim Kouf, David Greenwalt","7,241",98 min,True,5.9,Class,"Comedy, Drama, Romance","Jacqueline Bisset, Rob Lowe, Andrew McCarthy, Cliff Robertson",movie,N/A
56fb91c071a0650358ae5510,"English, Russian","21,500,000",USA,PG,tt0086197.jpg,Won 4 Oscars. Another 7 wins & 15 nominations.,Philip Kaufman,17 Feb 1984,"Tom Wolfe (book), Philip Kaufman (screenplay)","44,030",193 min,True,7.9,The Right Stuff,"Adventure, Drama, History","Sam Shepard, Scott Glenn, Ed Harris, Dennis Quaid",movie,N/A
56fb91c071a0650358ae5511,English,"21,200,000",USA,R,tt0085382.jpg,1 win & 3 nominations.,Lewis Teague,12 Aug 1983,"Stephen King (novel), Don Carlos Dunaway, Lauren Currier","25,648",93 min,True,6.0,Cujo,"Horror, Thriller","Dee Wallace, Danny Pintauro, Daniel Hugh Kelly, Christopher Stone",movie,N/A
56fb91c071a0650358ae5512,English,"21,200,000",USA,R,tt0085333.jpg,2 nominations.,John Carpenter,09 Dec 1983,"Stephen King (novel), Bill Phillips (screenplay)","48,362",110 min,True,6.6,Christine,"Action, Drama, Horror","Keith Gordon, John Stockwell, Alexandra Paul, Robert Prosky",movie,N/A
56fb91c071a0650358ae5513,"English, Russian",,USA,R,tt0085407.jpg,7 wins & 4 nominations.,David Cronenberg,21 Oct 1983,"Jeffrey Boam (screenplay), Stephen King (novel)","43,410",103 min,True,7.2,The Dead Zone,"Horror, Sci-Fi, Thriller","Christopher Walken, Brooke Adams, Tom Skerritt, Herbert Lom",movie,69
56fb91c071a0650358ae5514,"English, Italian","19,900,000",USA,R,tt0085276.jpg,N/A,Jim McBride,13 May 1983,"François Truffaut (story), Jean-Luc Godard (screenplay), L.M. Kit Carson (screenplay), Jim McBride (screenplay)","6,349",100 min,True,5.7,Breathless,"Action, Drama, Romance","Richard Gere, Valérie Kaprisky, Art Metrano, John P. Ryan",movie,N/A
56fb91c071a0650358ae5515,English,,"USA, Canada",PG,tt0085334.jpg,3 wins & 11 nominations.,Bob Clark,18 Nov 1983,Jean Shepherd (based on the novel \,"103,904",94 min,True,8.1,A Christmas Story,"Comedy, Family","Melinda Dillon, Darren McGavin, Peter Billingsley, Scott Schwartz",movie,77
56fb91c071a0650358ae5516,English,"17,600,000",USA,PG,tt0085919.jpg,1 nomination.,Herbert Ross,25 Mar 1983,Neil Simon,"2,629",98 min,True,6.6,Max Dugan Returns,"Comedy, Drama","Marsha Mason, Jason Robards, Donald Sutherland, Matthew Broderick",movie,N/A
56fb91c071a0650358ae5517,English,,USA,R,tt0086525.jpg,N/A,Martha Coolidge,29 Apr 1983,"Wayne Crawford, Andrew Lane","9,819",99 min,True,6.3,Valley Girl,"Comedy, Romance","Nicolas Cage, Deborah Foreman, Elizabeth Daily, Michael Bowen",movie,N/A
56fb91c071a0650358ae5518,English,,USA,R,tt0085154.jpg,N/A,Michael Chapman,21 Oct 1983,"Pat Jordan (article), Michael Kane","12,045",91 min,True,5.9,All the Right Moves,"Drama, Romance, Sport","Tom Cruise, Craig T. Nelson, Lea Thompson, Charles Cioffi",movie,62
56fb91c071a0650358ae5519,English,,"UK, USA",PG,tt0085811.jpg,1 win & 5 nominations.,Peter Yates,29 Jul 1983,Stanford Sherman,"22,642",121 min,True,6.0,Krull,"Action, Adventure, Fantasy","Ken Marshall, Lysette Anthony, Freddie Jones, Francesca Annis",movie,N/A
56fb91c071a0650358ae551a,English,"16,500,000","Canada, USA",PG,tt0086346.jpg,N/A,Lamont Johnson,20 May 1983,"Stewart Harding (story), Jean LaFleur (story), David Preston (screenplay), Edith Rey (screenplay), Daniel Goldberg (screenplay), Len Blum (screenplay)","3,686",90 min,True,5.2,Spacehunter: Adventures in the Forbidden Zone,"Action, Adventure, Sci-Fi","Peter Strauss, Molly Ringwald, Ernie Hudson, Andrea Marcovicci",movie,N/A
56fb91c071a0650358ae551b,English,,USA,R,tt0085387.jpg,N/A,Joel Schumacher,16 Dec 1983,"Topper Carew (story), Joel Schumacher (story), Joel Schumacher","3,308",100 min,True,5.3,D.C. Cab,"Comedy, Action","Max Gail, Adam Baldwin, Mr. T, Charlie Barnett",movie,N/A
56fb91c071a0650358ae551c,English,"15,900,000",USA,R,tt0085615.jpg,Nominated for 1 Golden Globe. Another 1 win & 1 nomination.,Michael Apted,16 Dec 1983,"Martin Cruz Smith (novel), Dennis Potter (screenplay)","9,294",128 min,True,6.8,Gorky Park,"Crime, Drama, Mystery","William Hurt, Lee Marvin, Brian Dennehy, Ian Bannen",movie,N/A
56fb91c071a0650358ae551d,English,,UK,PG,tt0085478.jpg,Nominated for 3 Oscars. Another 6 wins & 5 nominations.,Lewis Gilbert,28 Oct 1983,Willy Russell (screenplay),"9,574",110 min,True,7.2,Educating Rita,"Comedy, Drama","Michael Caine, Julie Walters, Michael Williams, Maureen Lipman",movie,52
56fb91c071a0650358ae551e,English,,USA,R,tt0086143.jpg,N/A,Noel Black,29 Jul 1983,"Dan Greenburg, Suzanne O'Malley","4,153",89 min,True,5.2,Private School,"Comedy, Romance","Phoebe Cates, Betsy Russell, Matthew Modine, Michael Zorek",movie,N/A
56fb91c071a0650358ae551f,"English, Spanish",,USA,R,tt0086397.jpg,N/A,Michael Ritchie,22 Jun 1983,Michael Leeson,"3,441",103 min,True,5.8,The Survivors,"Comedy, Crime, Drama","Walter Matthau, Robin Williams, Jerry Reed, James Wainwright",movie,N/A
56fb91c071a0650358ae5520,English,,USA,R,tt0086192.jpg,N/A,Sam Firstenberg,16 Sep 1983,James R. Silke (screenplay),"3,073",90 min,True,6.1,Revenge of the Ninja,"Action, Crime, Drama","Shô Kosugi, Keith Vitali, Virgil Frye, Arthur Roberts",movie,N/A
56fb91c071a0650358ae5521,English,"13,000,000",USA,PG,tt0086379.jpg,1 win & 4 nominations.,Hal Needham,01 Jul 1983,"William Neely (novel), Robert K. Ottum (novel), Hugh Wilson (screenplay), Hal Needham (screenplay), David E. Peckinpah","2,557",96 min,True,4.6,Stroker Ace,"Action, Comedy, Romance","Burt Reynolds, Ned Beatty, Jim Nabors, Parker Stevenson",movie,N/A
56fb91c071a0650358ae5522,"English, Spanish","12,200,000",USA,PG,tt0085862.jpg,N/A,Steve Carver,15 Apr 1983,"B.J. Nelson (screenplay), H. Kaye Dyal (story), B.J. Nelson (story)","7,650",107 min,True,6.3,Lone Wolf McQuade,"Action, Crime, Drama","Chuck Norris, David Carradine, Barbara Carrera, Leon Isaac Kennedy",movie,N/A
56fb91c071a0650358ae5523,"English, Berber languages, French","9,800,000",USA,PG,tt0085248.jpg,1 nomination.,Robert Dalva,25 Mar 1983,"Walter Farley (novel), Richard Kletter (screenplay), Jerome Kass (screenplay)","1,487",103 min,True,5.9,The Black Stallion Returns,"Adventure, Family","Kelly Reno, Vincent Spano, Allen Garfield, Woody Strode",movie,34
56fb91c071a0650358ae5524,English,,"Argentina, USA",R,tt0087127.jpg,N/A,James Sbardellati,16 Sep 1983,Howard R. Cohen (screenplay),"2,402",80 min,True,4.4,Deathstalker,"Adventure, Fantasy","Rick Hill, Barbi Benton, Richard Brooker, Lana Clarkson",movie,N/A
56fb91c071a0650358ae5525,"English, German","11,800,000",USA,PG,tt0086637.jpg,Nominated for 2 Oscars. Another 6 wins & 14 nominations.,Woody Allen,15 Jul 1983,Woody Allen,"30,647",79 min,True,7.8,Zelig,Comedy,"Woody Allen, Mia Farrow, Patrick Horgan, John Buckwalter",movie,N/A
56fb91c071a0650358ae5526,English,,USA,R,tt0085867.jpg,N/A,Franc Roddam,18 Feb 1983,"Pat Conroy (novel), Thomas Pope (screenplay), Lloyd Fonvielle (screenplay)","2,006",102 min,True,6.6,The Lords of Discipline,Thriller,"David Keith, Robert Prosky, G.D. Spradlin, Barbara Babcock",movie,N/A
56fb91c071a0650358ae5527,English,,USA,R,tt0085891.jpg,N/A,Blake Edwards,16 Dec 1983,"Blake Edwards (screenplay), Milton Wexler (screenplay), Geoffrey Edwards (screenplay), François Truffaut (first story), Michel Fermaud (first story), Suzanne Schiffman (first story)","1,670",110 min,True,5.1,The Man Who Loved Women,"Comedy, Drama, Romance","Burt Reynolds, Julie Andrews, Kim Basinger, Marilu Henner",movie,N/A
56fb91c071a0650358ae5528,English,,USA,R,tt0085694.jpg,N/A,Mark Rosman,21 Jan 1983,"Mark Rosman, Bobby Fine (additional dialogue)","3,920",91 min,True,6.1,The House on Sorority Row,"Horror, Mystery, Thriller","Kate McNeil, Eileen Davidson, Janis Ward, Robin Meloy",movie,N/A
56fb91c071a0650358ae5529,English,,USA,R,tt0085450.jpg,N/A,Michael Pressman,06 May 1983,"Bruce Jay Friedman (story), Carl Gottlieb, Robert Boris, Bruce Jay Friedman","4,210",89 min,True,5.0,Doctor Detroit,Comedy,"Dan Aykroyd, Howard Hesseman, Donna Dixon, Lydia Lei",movie,N/A
56fb91c071a0650358ae552a,English,,USA,PG,tt0085412.jpg,N/A,William Friedkin,04 Nov 1983,"Paul Brickman, Bernard Edelman (book)","2,920",99 min,True,4.5,Deal of the Century,"Comedy, Crime","Chevy Chase, Sigourney Weaver, Gregory Hines, Vince Edwards",movie,N/A
56fb91c071a0650358ae552b,English,"10,100,000",USA,R,tt0085894.jpg,N/A,Carl Reiner,03 Jun 1983,"George Gipe, Steve Martin, Carl Reiner","18,946",93 min,True,6.3,The Man with Two Brains,"Comedy, Romance, Sci-Fi","Steve Martin, Kathleen Turner, David Warner, Paul Benedict",movie,61
56fb91c071a0650358ae552c,English,"8,900,000",USA,PG,tt0085271.jpg,2 wins & 6 nominations.,Douglas Trumbull,30 Sep 1983,"Bruce Joel Rubin (story), Robert Stitzel (screenplay), Philip Frank Messina (screenplay)","8,324",106 min,True,6.5,Brainstorm,"Sci-Fi, Thriller","Christopher Walken, Natalie Wood, Louise Fletcher, Cliff Robertson",movie,N/A
56fb91c071a0650358ae552d,English,"10,100,000",USA,PG,tt0085873.jpg,N/A,Marshall Brickman,18 Feb 1983,Marshall Brickman,614,95 min,True,4.9,Lovesick,"Comedy, Fantasy, Romance","Dudley Moore, Elizabeth McGovern, Alec Guinness, Christine Baranski",movie,N/A
56fb91c071a0650358ae552e,English,,USA,PG,tt0086593.jpg,N/A,Stanley R. Jaffe,04 Feb 1983,"Beth Gutcheon (screenplay), Beth Gutcheon (novel)","1,364",120 min,True,7.0,Without a Trace,"Drama, Mystery","Kate Nelligan, Judd Hirsch, David Dukes, Stockard Channing",movie,N/A
56fb91c071a0650358ae552f,English,,"Canada, USA",PG,tt0086373.jpg,1 win.,"Rick Moranis, Dave Thomas",26 Aug 1983,"Rick Moranis, Dave Thomas, Steve De Jarnatt","12,390",90 min,True,6.8,Strange Brew,Comedy,"Dave Thomas, Rick Moranis, Max von Sydow, Paul Dooley",movie,N/A
56fb91c071a0650358ae5530,English,,USA,PG,tt0086423.jpg,Won 2 Oscars. Another 7 wins & 13 nominations.,Bruce Beresford,10 Jun 1983,Horton Foote,"7,011",92 min,True,7.5,Tender Mercies,"Drama, Music","Robert Duvall, Tess Harper, Betty Buckley, Wilford Brimley",movie,N/A
56fb91c071a0650358ae5531,English,,USA,PG,tt0086336.jpg,2 wins & 7 nominations.,Jack Clayton,29 Apr 1983,"Ray Bradbury (screenplay), Ray Bradbury (novel)","6,195",95 min,True,6.8,Something Wicked This Way Comes,"Fantasy, Mystery, Thriller","Jason Robards, Jonathan Pryce, Diane Ladd, Royal Dano",movie,N/A
56fb91c071a0650358ae5532,English,,USA,R,tt0085121.jpg,N/A,J. Lee Thompson,11 Mar 1983,William Roberts,"4,203",101 min,True,6.3,10 to Midnight,"Crime, Drama, Thriller","Charles Bronson, Lisa Eilbacher, Andrew Stevens, Gene Davis",movie,N/A
56fb91c071a0650358ae5533,English,"5,100,000",USA,PG,tt0086205.jpg,N/A,Arthur Hiller,07 Oct 1983,"Bernard Slade (play), Bernard Slade (screenplay)",556,103 min,True,5.2,Romantic Comedy,Comedy,"Dudley Moore, Mary Steenburgen, Frances Sternhagen, Janet Eilber",movie,N/A
56fb91c071a0650358ae5534,English,,USA,R,tt0086014.jpg,1 win & 1 nomination.,Joseph Sargent,09 Sep 1983,"Christopher Crowe, Jeffrey Bloom","1,861",99 min,True,5.7,Nightmares,"Horror, Sci-Fi","Cristina Raines, Joe Lambie, Anthony James, Clare Nono",movie,N/A
56fb91c071a0650358ae5535,English,,USA,PG,tt0085608.jpg,2 nominations.,Frank Zuniga,19 Aug 1983,"James Vance Marshall (novel), John Groves",246,94 min,True,5.3,The Golden Seal,Adventure,"Steve Railsback, Michael Beck, Penelope Milford, Torquil Campbell",movie,N/A
56fb91c071a0650358ae5536,English,"6,500,000",USA,R,tt0086058.jpg,2 wins.,Sam Peckinpah,04 Nov 1983,"Robert Ludlum (novel), Ian Masters (adaptation), Alan Sharp (screenplay)","6,158",103 min,True,5.9,The Osterman Weekend,"Action, Drama, Thriller","Rutger Hauer, John Hurt, Craig T. Nelson, Dennis Hopper",movie,N/A
56fb91c071a0650358ae5537,English,"6,500,000",USA,R,tt0086355.jpg,Nominated for 1 Golden Globe. Another 1 win & 2 nominations.,Bob Fosse,03 Feb 1984,"Teresa Carpenter (article), Bob Fosse","4,174",103 min,True,6.6,Star 80,"Biography, Drama","Mariel Hemingway, Eric Roberts, Cliff Robertson, Carroll Baker",movie,N/A
56fb91c071a0650358ae5538,"English, French","6,300,000",USA,PG,tt0086370.jpg,N/A,Jeremy Kagan,18 Feb 1983,David S. Ward,"1,487",102 min,True,5.0,The Sting II,"Comedy, Crime","Jackie Gleason, Mac Davis, Teri Garr, Karl Malden",movie,N/A
56fb91c071a0650358ae5539,English,,USA,PG,tt0085159.jpg,1 nomination.,Richard Fleischer,18 Nov 1983,William Wales,"4,089",105 min,True,3.9,Amityville 3-D,Horror,"Tony Roberts, Tess Harper, Robert Joy, Candy Clark",movie,N/A
56fb91c071a0650358ae553a,English,,"USA, West Germany",R,tt0085318.jpg,1 win & 1 nomination.,Paul Nicholas,27 May 1983,"Aaron Butler (screenplay), Paul Nicholas (screenplay)","1,605",95 min,True,4.8,Chained Heat,"Action, Crime, Drama","Linda Blair, John Vernon, Sybil Danning, Tamara Dobson",movie,N/A
56fb91c071a0650358ae553b,English,"4,800,000","UK, Mexico",R,tt0085236.jpg,Nominated for 2 BAFTA Film Awards. Another 1 nomination.,John Mackenzie,30 Sep 1983,"Graham Greene (novel), Christopher Hampton (screenplay)",898,104 min,True,5.7,Beyond the Limit,"Drama, Romance, Thriller","Michael Caine, Richard Gere, Bob Hoskins, Elpidia Carrillo",movie,N/A
56fb91c071a0650358ae553c,English,"4,800,000","UK, USA",R,tt0085701.jpg,2 nominations.,Tony Scott,29 Apr 1983,"Ivan Davis (screenplay), Michael Thomas (screenplay), Whitley Strieber (novel)","16,845",97 min,True,6.6,The Hunger,"Fantasy, Horror, Romance","Catherine Deneuve, David Bowie, Susan Sarandon, Cliff De Young",movie,N/A
56fb91c071a0650358ae553d,"English, Russian, Japanese",,UK,PG,tt0085859.jpg,Won 1 BAFTA Film Award. Another 3 wins & 6 nominations.,Bill Forsyth,18 Feb 1983,Bill Forsyth,"15,515",111 min,True,7.5,Local Hero,"Comedy, Drama","Burt Lancaster, Peter Riegert, Fulton Mackay, Denis Lawson",movie,N/A
56fb91c071a0650358ae553e,English,"5,700,000",USA,R,tt0086510.jpg,Nominated for 1 Oscar. Another 2 wins & 6 nominations.,Roger Spottiswoode,21 Oct 1983,"Clayton Frohman (screenplay), Clayton Frohman (story), Ron Shelton","5,097",128 min,True,7.1,Under Fire,"Drama, War","Nick Nolte, Ed Harris, Gene Hackman, Joanna Cassidy",movie,N/A
56fb91c071a0650358ae553f,"English, Spanish",,USA,PG,tt0086325.jpg,N/A,Dick Lowry,12 Aug 1983,"Stuart Birnbaum, David Dashev","6,147",85 min,True,3.3,Smokey and the Bandit Part 3,"Comedy, Crime","Jackie Gleason, Jerry Reed, Paul Williams, Pat McCormick",movie,N/A
56fb91c071a0650358ae5540,English,,USA,R,tt0086011.jpg,1 win.,John G. Avildsen,18 Nov 1983,Joan Tewkesbury,813,83 min,True,4.4,A Night in Heaven,"Drama, Romance","Christopher Atkins, Lesley Ann Warren, Robert Logan, Deborah Rush",movie,N/A
56fb91c071a0650358ae5541,English,"5,600,000",USA,R,tt0086356.jpg,N/A,Peter Hyams,05 Aug 1983,"Roderick Taylor (screenplay), Peter Hyams (screenplay), Roderick Taylor (story)","4,660",109 min,True,6.3,The Star Chamber,"Drama, Mystery, Thriller","Michael Douglas, Hal Holbrook, Yaphet Kotto, Sharon Gless",movie,N/A
56fb91c071a0650358ae5542,English,,UK,PG,tt0085461.jpg,Nominated for 5 Oscars. Another 5 wins & 12 nominations.,Peter Yates,06 Dec 1983,Ronald Harwood (screenplay),"3,540",118 min,True,7.7,The Dresser,Drama,"Albert Finney, Tom Courtenay, Edward Fox, Zena Walker",movie,N/A
56fb91c071a0650358ae5543,English,,USA,PG,tt0085935.jpg,1 win.,Charles Band,19 Aug 1983,Alan J. Adler,"1,162",84 min,True,3.5,Metalstorm: The Destruction of Jared-Syn,"Adventure, Sci-Fi, Action","Jeffrey Byron, Michael Preston, Tim Thomerson, Kelly Preston",movie,N/A
56fb91c071a0650358ae5544,English,,USA,R,tt0084867.jpg,N/A,William Lustig,04 Mar 1983,Richard Vetere,"1,758",90 min,True,6.7,Vigilante,"Action, Crime, Thriller","Robert Forster, Fred Williamson, Richard Bright, Rutanya Alda",movie,N/A
56fb91c071a0650358ae5545,English,,USA,PG,tt0085475.jpg,N/A,Martin Davidson,23 Sep 1983,"Martin Davidson (screenplay), Arlene Davidson (screenplay), P.F. Kluge (novel)","5,214",95 min,True,6.9,Eddie and the Cruisers,"Drama, Mystery, Music","Tom Berenger, Michael Paré, Joe Pantoliano, Matthew Laurance",movie,N/A
56fb91c071a0650358ae5546,English,,"UK, USA",PG,tt0085384.jpg,N/A,Blake Edwards,12 Aug 1983,"Blake Edwards, Geoffrey Edwards","4,214",109 min,True,4.3,Curse of the Pink Panther,"Comedy, Crime, Mystery","David Niven, Robert Wagner, Herbert Lom, Joanna Lumley",movie,N/A
